fecha,real_log,real_nivel,ingenuo,xgb_expansiva,xgb_deslizante,rf_referencia,regimen
2023-07-31,6.203356998168538,494.40597833333345,6.222556449753294,6.261322975158691,6.245977878570557,6.168779764471478,medio
2023-08-01,6.302883812467435,546.1446199999997,6.203356998168538,6.1909308433532715,6.249269008636475,6.185195476018188,medio
2023-08-02,6.313082956255438,551.7433299999997,6.302883812467435,6.332504749298096,6.30712366104126,6.280374537781631,medio
2023-08-03,6.218572267378226,501.9860183333333,6.313082956255438,6.315471172332764,6.3225321769714355,6.287132934200471,medio
2023-08-04,6.280320268064837,533.9596466666668,6.218572267378226,6.216477394104004,6.245945930480957,6.211995303868397,medio
2023-08-05,6.1404389172157465,464.2572966666667,6.280320268064837,6.26701545715332,6.313634872436523,6.2878968057585745,medio
2023-08-06,6.199824561791112,492.66260166666643,6.1404389172157465,6.100292205810547,6.158134460449219,6.17596740426744,medio
2023-08-07,6.008385493667905,406.8259666666667,6.199824561791112,6.207281589508057,6.269548416137695,6.2196924828796,medio
2023-08-08,6.255600593606383,520.9221433333335,6.008385493667905,6.028156757354736,6.041969299316406,5.9663115184407385,medio
2023-08-09,6.42067072580309,614.4150800000001,6.255600593606383,6.2798171043396,6.302021026611328,6.269634924652672,alto
2023-08-10,6.5112292380971475,672.6527600000002,6.42067072580309,6.3877387046813965,6.321302890777588,6.371731315313543,alto
2023-08-11,6.61186611362129,743.8698699999999,6.5112292380971475,6.524188041687012,6.5693039894104,6.485241778560635,alto
2023-08-12,6.6398926790005595,765.0128866666665,6.61186611362129,6.67484188079834,6.607400417327881,6.6470760185151825,alto
2023-08-13,6.495943961216237,662.4492566666665,6.6398926790005595,6.6050004959106445,6.592887878417969,6.6487736724175805,alto
2023-08-14,6.473928362823954,648.0244083333331,6.495943961216237,6.458457946777344,6.502898693084717,6.470274630037153,alto
2023-08-15,6.611439505384215,743.5525966666663,6.473928362823954,6.460266590118408,6.5182294845581055,6.425477190416502,alto
2023-08-16,6.528846453069879,684.6080283333332,6.611439505384215,6.56415319442749,6.578071117401123,6.610144905590419,alto
2023-08-17,6.544591731895688,695.4726816666666,6.528846453069879,6.478261947631836,6.548999309539795,6.4595972608978505,alto
2023-08-18,6.623925226853693,752.8945866666664,6.544591731895688,6.518069744110107,6.6153178215026855,6.534027879514264,alto
2023-08-19,6.535031740113423,688.8556483333331,6.623925226853693,6.545713901519775,6.512263774871826,6.620641659292621,alto
2023-08-20,6.06091889543145,428.76925,6.535031740113423,6.471011161804199,6.477751731872559,6.461709929572603,medio
2023-08-21,6.057451748869625,427.28521833333326,6.06091889543145,6.130221843719482,6.15983247756958,6.052769639048901,medio
2023-08-22,5.8097712729031805,333.5428266666666,6.057451748869625,6.121148109436035,6.1435160636901855,6.0011985519414495,medio
